osm_id,nome,cognome,data_nascita,cod_fisc
2306,Elisa,Russo,1984-03-27 21:17:17.130721,RSSLS84C67M403
2307,Daniele,Sacco,1976-08-09 21:17:17.130721,SCCDNL76M49D007
2308,Veronica,Sartori,1984-01-10 21:17:17.130721,SRTRVRNC84A50D008
2309,Fabio,Serra,2002-08-15 21:17:17.130721,SRRFB02M55D009
2310,Gloria,Silvestri,2000-07-16 21:17:17.130721,SLVSTRGLR00L56D011
2311,Paolo,Sorrentino,2002-02-02 21:17:17.130721,SRRNTNPL02B42D010
2312,Benedetta,Testa,1987-01-06 21:17:17.130721,TSTBNDTT87A46D013
2313,Enrico,Valentini,2001-10-23 21:17:17.130721,VLNTNNRC01R23D014
2314,Adelaide,Villa,1965-01-06 21:17:17.130721,VLLDLD65A6D015
2315,Manuel,Vitale,1975-01-26 21:17:17.130721,VTLMNL75A26D016
2316,Rosanna,Amato,1992-02-21 21:17:17.130721,MTRSNN92B21M338
2317,Vincenzo,Barbieri,1986-10-22 21:17:17.130721,BRBRVNCNZ86R62D018
2318,Marika,Basile,1982-10-26 21:17:17.130721,BSLMRK82R66D019
2319,Valerio,Bernardi,1987-05-20 21:17:17.130721,BRNRDVLR87E60B799
2320,Marta,Caputo,1992-11-24 21:17:17.130721,CPTMRT92S64D020
2321,Cristiano,Carbone,1973-02-18 21:17:17.130721,CRBNCRSTN73B18D021
2322,Isabella,Conti,1984-11-23 21:17:17.130721,CNTSBLL84S23D022
2323,Michele,Coppola,1989-07-19 21:17:17.130721,CPPLMCHL89L59D026
2324,Angelina,Damico,1966-07-23 21:17:17.130721,DMCNGLN66L23D027
2325,Massimo,De Angelis,1997-11-13 21:17:17.130721,DNGLSMSSM97S13D028
2326,Benedetta,De Rosa,1971-05-22 21:17:17.130721,DRSBNDTT71E22D029
2327,Renato,De Luca,1973-11-08 21:17:17.130721,DLCRNT73S8D030
2328,Bianca,D'Angelo,1982-04-18 21:17:17.130721,DNGLBNC82D58D037
2329,Salvatore,D'Amico,1987-12-16 21:17:17.130721,DMCSLVTR87T16D038
2330,Carlotta,D'Amore,2000-04-03 21:17:17.130721,DMRCRLTT00D43D040
2331,Giulio,De Santis,1964-03-10 21:17:17.130721,DSNTSGL64C50D041
2332,Letizia,Donati,2003-02-15 21:17:17.130721,DNTLTZ03B55D042
2333,Pietro,Farina,1989-06-18 21:17:17.130721,FRNPTR89H18D043
2334,Roberta,Ferraro,1985-11-05 21:17:17.130721,FRRRRBRT85S5D044
2335,Giorgio,Ferro,1993-12-06 21:17:17.130721,FRRGRG93T6D045
2336,Alessia,Fontana,1987-11-16 21:17:17.130721,FNTNLSS87S56D046
2337,Danilo,Gallo,1979-02-12 21:17:17.130721,GLLDNL79B12D048
2338,Elena,Gatti,1965-01-01 21:17:17.130721,GTTLN65A41D049
2339,Umberto,Giordano,1988-06-30 21:17:17.130721,GRDNMBRT88H70D050
2340,Aurora,Grassi,1971-02-24 21:17:17.130721,GRSSRR71B24D051
2341,Fernando,Greco,1980-12-03 21:17:17.130721,GRCFRNND80T43D052
2342,Giuliana,Guerra,1988-10-29 21:17:17.130721,GRRGLN88R29D054
2343,Dario,Lombardo,2001-06-10 21:17:17.130721,LMBRDDR01H10D056
2344,Ginevra,Longo,1975-12-01 21:17:17.130721,LNGGNVR75T1D057
2345,Rocco,Marino,1988-04-04 21:17:17.130721,MRNRCC88D44D058
2346,Carlotta,Martini,1974-11-24 21:17:17.130721,MRTNCRLTT74S64D068
2347,Gino,Martinelli,1985-06-09 21:17:17.130721,MRTNLLGN85H9D061
2348,Eleonora,Mariani,1977-03-08 21:17:17.130721,MRNLNR77C8D062
2349,Renzo,Mazzola,1987-04-08 21:17:17.130721,MZZLRNZ87D8D064
2350,Serena,Mazzoli,1984-06-17 21:17:17.130721,MZZLSRN84H57D065
2351,Dante,Messina,1986-08-24 21:17:17.130721,MSSNDNT86M64D066
2352,Gabriella,Montagna,1984-07-19 21:17:17.130721,MNTGNGBRLL84L59M372
2353,Giosuè,Montanari,2004-10-07 21:17:17.130721,MNTNRGS04R7D072
2354,Giovanna,Napolitano,1971-08-07 21:17:17.130721,NPLTNGVNN71M7A266
2355,Marcello,Pagano,1996-07-29 21:17:17.130721,PGNMRCLL96L29D075
2356,Giada,Pellegrini,1982-05-04 21:17:17.130721,PLLGRNGD82E4D076
2357,Achille,Piazza,1991-11-29 21:17:17.130721,PZZCHLL91S69D077
2358,Lucrezia,Pinto,1967-08-27 21:17:17.130721,PNTLCRZ67M67D078
2359,Agostino,Pugliese,1969-07-03 21:17:17.130721,PGLSGSTN69L3D079
2360,Tiziana,Riva,2003-06-22 21:17:17.130721,RVTZN03H22D081
2361,Alfonso,Rizzi,1994-02-24 21:17:17.130721,RZZLFNS94B24D082
2362,Rachele,Rizzo,1995-01-29 21:17:17.130721,RZZRCHL95A29D085
2363,Armando,Romano,1979-01-13 21:17:17.130721,RMNRMND79A53D086
2364,Teresa,Rossetti,1983-06-01 21:17:17.130721,RSSTTTRS83H41D087
2365,Augusto,Ruggiero,2004-05-12 21:17:17.130721,RGGRGST04E12D088
2366,Antonella,Russo,1964-01-20 21:17:17.130721,RSSNTNLL64A20D089
2367,Brando,Sacco,2002-11-01 21:17:17.130721,SCCBRND02S41D093
2368,Paola,Sartori,1984-10-14 21:17:17.130721,SRTRPL84R14D092
2369,Calogero,Serra,1977-04-30 21:17:17.130721,SRRCLGR77D30D094
2370,Livia,Silvestri,1999-07-07 21:17:17.130721,SLVSTRLV99L47D095
2371,Carmelo,Sorrentino,1979-02-03 21:17:17.130721,SRRNTNCRML79B3D096
2372,Noemi,Testa,1995-07-08 21:17:17.130721,TSTNM95L8D099
2373,Ciro,Valentini,1969-05-04 21:17:17.130721,VLNTNCR69E44D100
2374,Ambra,Villa,1988-05-01 21:17:17.130721,VLLMBR88E1D101
2375,Costantino,Vitale,1969-06-09 21:17:17.130721,VTLCSTNTN69H49D109
2376,Arianna,Amato,1998-06-10 21:17:17.130721,MTRNN98H10D110
2377,Damiano,Barbieri,1989-10-22 21:17:17.130721,BRBRDMN89R22D105
2378,Celeste,Basile,1973-03-13 21:17:17.130721,BSLCLST73C53D112
2379,Daniele,Bernardi,1983-07-28 21:17:17.130721,BRNRDDNL83L28D111
2380,Donatella,Caputo,1997-11-19 21:17:17.130721,CPTDNTLL97S59D103
2381,Domenico,Carbone,2005-09-24 21:17:17.130721,CRBNDMNC05P64D102
2382,Elettra,Conti,1978-05-20 21:17:17.130721,CNTLTTR78E60D117
2383,Emidio,Coppola,1980-02-24 21:17:17.130721,CPPLMD80B24D107
2384,Emanuela,Damico,2003-07-29 21:17:17.130721,DMCMNL03L69D108
2385,Emilio,De Angelis,2001-03-09 21:17:17.130721,DNGLSML01C9D113
2386,Fiorella,De Rosa,1996-08-23 21:17:17.145232,DRSFRLL96M23D114
2387,Ercole,De Luca,1967-01-29 21:17:17.145232,DLCRCL67A69D118
2388,Flavia,D'Angelo,1981-01-18 21:17:17.145232,DNGLFLV81A18D119
2389,Ernesto,D'Amico,1991-07-20 21:17:17.145232,DMCRNST91L60D120
2390,Francesca,D'Amore,1979-07-23 21:17:17.145232,DMRFRNCSC79L23D121
2391,Ezio,De Santis,1984-12-15 21:17:17.145232,DSNTSZ84T55D123
2392,Gaia,Donati,1965-11-03 21:17:17.145232,DNTG65S3D124
2393,Fabiano,Farina,1976-11-30 21:17:17.145232,FRNFBN76S70D012
2394,Gilda,Ferraro,1983-02-12 21:17:17.145232,FRRRGLD83B52D126
2395,Fabrizio,Ferro,1968-08-28 21:17:17.145232,FRRFBRZ68M68D127
2396,Grazia,Fontana,1976-05-22 21:17:17.145232,FNTNGRZ76E62D128
2397,Federico,Gallo,1971-04-20 21:17:17.145232,GLLFDRC71D20D131
2398,Ilaria,Gatti,1976-12-09 21:17:17.145232,GTTLR76T9D132
2399,Ferruccio,Giordano,1983-10-01 21:17:17.145232,GRDNFRRCC83R41D133
2400,Imma,Grassi,1971-07-02 21:17:17.145232,GRSSMM71L42D134
2401,Filippo,Greco,1968-08-17 21:17:17.145232,GRCFLPP68M17D136
2402,Jolanda,Guerra,1984-04-21 21:17:17.145232,GRRJLND84D61D137
2403,Fortunato,Lombardo,1969-12-14 21:17:17.145232,LMBRDFRTNT69T54D139
2404,Letizia,Bianchi,1992-10-09 21:17:17.145232,BNCHLTZ92R9D141
2405,Fulvio,Romano,1995-10-26 21:17:17.145232,RMNFLV95R66D142
2406,Loredana,Colombo,1980-02-22 21:17:17.145232,CLMBLRDN80B62D143
2407,Gavino,Ricci,1968-11-24 21:17:17.145232,RCCGVN68S64D144
2408,Maddalena,Marino,1973-04-05 21:17:17.145232,MRNMDDLN73D5D145
2409,Gennaro,Greco,1985-09-25 21:17:17.145232,GRCGNNR85P25D147
2410,Marcella,Bruno,1994-11-21 21:17:17.145232,BRNMRCLL94S61D149
2411,Gerardo,Gallo,1970-07-22 21:17:17.145232,GLLGRRD70L62D150
2412,Maria,Conti,2003-06-23 21:17:17.145232,CNTMR03H63D151
2413,Giacomo,De Luca,1998-12-12 21:17:17.145232,DLCGCM98T12D154
2414,Marilena,Costa,2002-06-09 21:17:17.145232,CSTMRLN02H9D156
2415,Giancarlo,Mancini,1965-09-18 21:17:17.145232,MNCNGNCRL65P58D159
2416,Marina,Rizzo,1996-02-16 21:17:17.145232,RZZMRN96B16M328
2417,Gianluca,Lombardi,1975-02-03 21:17:17.145232,LMBRDGNLC75B43D161
2418,Maura,Moretti,2002-09-09 21:17:17.145232,MRTTMR02P49D162
2419,Gianmarco,Barbieri,1996-07-15 21:17:17.145232,BRBRGNMRC96L15D165
2420,Milena,Fontana,1975-10-26 21:17:17.145232,FNTNMLN75R66D166
2421,Gianpaolo,Santoro,1993-10-19 21:17:17.145232,SNTRGNPL93R19D168
2422,Miranda,Mariani,1990-07-27 21:17:17.145232,MRNMRND90L27D170
2423,Giordano,Rinaldi,1974-12-07 21:17:17.145232,RNLDGRDN74T47D171
2424,Monica,Ferrara,1971-07-28 21:17:17.145232,FRRRMNC71L28D172
2425,Giosuè,Martini,1984-07-10 21:17:17.145232,MRTNGS84L50D175
2426,Nadia,Leone,1987-08-14 21:17:17.145232,LNND87M14C670
2427,Giuliano,Gatti,2002-03-14 21:17:17.145232,GTTGLN02C54D177
2428,Natalia,Benedetti,1976-06-04 21:17:17.145232,BNDTTNTL76H44D179
2429,Giuseppe,Sartori,1991-09-05 21:17:17.145232,SRTRGSPP91P45D180
2430,Nella,Monti,1994-04-20 21:17:17.145232,MNTNLL94D60D181
2431,Graziano,Villa,1971-06-21 21:17:17.145232,VLLGRZN71H21D184
2432,Nicoletta,Amato,1989-12-15 21:17:17.145232,MTNCLTT89T55D185
2433,Gregorio,Marini,1984-09-24 21:17:17.145232,MRNGRGR84P64D122
2434,Nunzia,De Santis,1970-03-20 21:17:17.145232,DSNTSNNZ70C60D186
2435,Italo,Palumbo,1982-03-23 21:17:17.145232,PLMBTL82C63D187
2436,Oriana,Bernardi,1972-02-12 21:17:17.145232,BRNRDRN72B52D188
2437,Ivano,Fiore,1969-06-17 21:17:17.145232,FRVN69H17D189
2438,Patrizia,Ferri,1972-02-07 21:17:17.145232,FRRPTRZ72B7D192
2439,Jacopo,Pellegrini,1992-11-19 21:17:17.145232,PLLGRNJCP92S59D195
2440,Piera,Damico,1997-08-19 21:17:17.145232,DMCPR97M59D196
2441,Lazzaro,Basile,1966-02-28 21:17:17.145232,BSLLZZR66B68D197
2442,Pierina,Graziani,2001-05-25 21:17:17.145232,GRZNPRN01E25D198
2443,Leandro,Rossetti,1991-05-23 21:17:17.145232,RSSTTLNDR91E63D199
2444,Raffaella,Palmieri,1982-03-09 21:17:17.145232,PLMRRFFLL82C49D200
2445,Liberato,Donati,2001-12-26 21:17:17.145232,DNTLBRT01T26D201
2446,Romina,Battaglia,1973-09-27 21:17:17.145232,BTTGLRMN73P27D202
2447,Lorenzo,Martino,1993-10-18 21:17:17.145232,MRTNLRNZ93R58D203
2448,Rosalba,Rizzi,1972-06-04 21:17:17.145232,RZZRSLB72H44D204
2449,Luciano,Neri,1996-01-15 21:17:17.145232,NRLCN96A15D205
2450,Rosalia,Vitale,1970-04-30 21:17:17.145232,VTLRSL70D70D207
2451,Luigi,De Angelis,1966-03-18 21:17:17.145232,DNGLSLG66C18D208
2452,Rossana,Serra,1986-02-28 21:17:17.145232,SRRRSSN86B28D209
2453,Marco,Coppola,1992-09-22 21:17:17.145232,CPPLMRC92P62D210
2454,Rossella,Testa,1969-06-05 21:17:17.145232,TSTRSSLL69H5D211
2455,Mariano,Piazza,1969-07-08 21:17:17.145232,PZZMRN69L48B824
2456,Rosalinda,Ferraro,2003-03-02 21:17:17.145232,FRRRRSLND03C42D214
2457,Marino,Valentini,1997-06-15 21:17:17.145232,VLNTNMRN97H15D216
2458,Sabrina,Bianchini,1965-12-07 21:17:17.145232,BNCHNSBRN65T7D217
2459,Mario,Benedetti,1983-01-03 21:17:17.145232,BNDTTMR83A3D218
2460,Serena,Parisi,1998-06-15 21:17:17.145232,PRSSRN98H55D219
2461,Marzio,Sacco,1983-03-28 21:17:17.145232,SCCMRZ83C68D221
2462,Silvana,De Rosa,1971-09-20 21:17:17.145232,DRSSLVN71P20D222
2463,Massimiliano,Ferretti,1985-01-04 21:17:17.145232,FRRTTMSSMLN85A44D223
2464,Silvia,Morelli,2000-01-04 21:17:17.145232,MRLLSLV00A44D226
2465,Maurizio,Contini,2005-02-19 21:17:17.145232,CNTNMRZ05B59D227
2466,Simona,Mazzoli,1989-02-02 21:17:17.145232,MZZLSMN89B42D228
2467,Michele,Rosati,1999-08-28 21:17:17.145232,RSTMCHL99M68D229
2468,Stefania,De Luca,1994-11-15 21:17:17.145232,DLCSTFN94S55D231
2469,Nazzareno,Costa,2003-05-04 21:17:17.145232,CSTNZZRN03E44D230
2470,Stefania,Gallo,1969-09-11 21:17:17.145232,GLLSTFN69P51D232
2471,Nazario,Santoro,1996-07-31 21:17:17.145232,SNTRNZR96L31D233
2472,Susanna,Caputo,2004-10-20 21:17:17.145232,CPTSSNN04R20D234
2473,Nicola,D'Angelo,1970-11-07 21:17:17.145232,DNGLNCL70S47D236
2474,Teresa,Benedetto,1978-07-09 21:17:17.145232,BNDTTTRS78L49D237
2475,Orazio,Marchetti,2002-04-24 21:17:17.145232,MRCHTTRZ02D24D238
2476,Tiziana,D'Amico,2005-10-30 21:17:17.145232,DMCTZN05R30D239
2477,Ottavio,Moretti,2005-09-24 21:17:17.145232,MRTTTTV05P64D244
2478,Valentina,Silvestri,2004-01-31 21:17:17.145232,SLVSTRVLNTN04A71D245
2479,Pasquale,Rinaldi,2005-03-31 21:17:17.145232,RNLDPSQL05C31D246
2480,Valeria,Montanari,1974-02-13 21:17:17.145232,MNTNRVLR74B13D247
2481,Patrizio,Caruso,1977-06-09 21:17:17.145232,CRSPTRZ77H9D251
2482,Vanessa,Gatti,2004-11-04 21:17:17.145232,GTTVNSS04S4D253
2483,Pietro,Battaglia,2001-06-01 21:17:17.145232,BTTGLPTR01H41D255
2484,Vera,Silvestri,2004-06-26 21:17:17.145232,SLVSTRVR04H26D256
2485,Pompeo,Palumbo,1989-02-03 21:17:17.145232,PLMBPMP89B3D257
2486,Vittoria,Fiore,1965-06-27 21:17:17.145232,FRVTTR65H67D258
2487,Primo,Sartori,1998-03-19 21:17:17.145232,SRTRPRM98C59D259
2488,Vittoria,Damico,1992-03-19 21:17:17.145232,DMCVTTR92C19D260
2489,Prospero,Villa,1982-12-07 21:17:17.145232,VLLPRSPR82T47D261
2490,Vittoria,Coppola,1965-06-30 21:17:17.145232,CPPLVTTR65H70D264
2491,Raffaele,Farina,1969-07-04 21:17:17.145232,FRNRFFL69L4D265
2492,Vittoria,Lombardo,2003-10-28 21:17:17.145232,LMBRDVTTR03R68D266
2493,Raimondo,De Santis,1968-05-13 21:17:17.145232,DSNTSRMND68E53D267
2494,Vittoria,Bernardi,1974-01-29 21:17:17.145232,BRNRDVTTR74A69D268
2495,Raniero,Fiore,1969-02-04 21:17:17.145232,FRRNR69B4D269
2496,Vittoria,Mancini,1981-02-06 21:17:17.145232,MNCNVTTR81B6D270
2497,Remigio,Rizzo,1991-07-05 21:17:17.145232,RZZRMG91L45D271
2498,Vittoria,Mariani,1972-12-14 21:17:17.145232,MRNVTTR72T54D272
2499,Renato,Carbone,1986-09-19 21:17:17.145232,CRBNRNT86P19D273
2500,Vittoria,Ruggiero,1966-08-03 21:17:17.145232,RGGRVTTR66M43D277
2501,Riccardo,Sorrentino,1971-02-06 21:17:17.145232,SRRNTNRCCRD71B6D278
2502,Vittoria,Ferro,1970-06-22 21:17:17.145232,FRRVTTR70H62D279
2503,Roberto,Fabbri,1992-09-18 21:17:17.145232,FBBRRBRT92P18D280
2504,Vittoria,Rossi,1971-11-26 21:17:17.145232,RSSVTTR71S26D281
2505,Rocco,Russo,1973-09-29 21:17:17.145232,RSSRCC73P29D284
2506,Vittoria,Ferrari,1991-12-31 21:17:17.145232,FRRRVTTR91T71D286
2507,Rodolfo,Esposito,1991-04-12 21:17:17.145232,SPSTRDLF91D52D287
2508,Vittoria,Bianchi,1999-10-29 21:17:17.145232,BNCHVTTR99R69D289
2509,Rocco,Romano,1990-07-26 21:17:17.145232,RMNRCC90L66D293
2510,Vittoria,Colombo,1989-09-01 21:17:17.145232,CLMBVTTR89P41D296
2511,Rolando,Ricci,1987-11-25 21:17:17.145232,RCCRLND87S25D291
2512,Vittoria,Marino,1971-08-30 21:17:17.145232,MRNVTTR71M70D297
2513,Romano,Greco,2002-05-06 21:17:17.145232,GRCRMN02E46D298
2514,Vittoria,Bruno,1977-05-27 21:17:17.145232,BRNVTTR77E67D299
2515,Romeo,Gallo,1975-05-08 21:17:17.145232,GLLRM75E8D300
2516,Vittoria,Conti,1974-02-18 21:17:17.145232,CNTVTTR74B58M366
2517,Romualdo,De Luca,1983-02-14 21:17:17.145232,DLCRMLD83B54D303
2518,Vittoria,Costa,1976-11-30 21:17:17.145232,CSTVTTR76S30D304
2519,Rosario,Mancini,1988-11-22 21:17:17.145232,MNCNRSR88S62D305
2520,Vittoria,Rizzo,2004-07-12 21:17:17.145232,RZZVTTR04L52D309
2521,Ruggero,Lombardi,1996-02-09 21:17:17.145232,LMBRDRGGR96B9D310
2522,Vittoria,Moretti,1989-11-29 21:17:17.145232,MRTTVTTR89S69D311
2523,Salvatore,Barbieri,1979-03-27 21:17:17.145232,BRBRSLVTR79C67D312
2524,Vittoria,Fontana,1976-08-12 21:17:17.145232,FNTNVTTR76M12D314
2525,Samuele,Santoro,1990-05-10 21:17:17.145232,SNTRSML90E10D315
2526,Vittoria,Mariani,1965-07-31 21:17:17.145232,MRNVTTR65L71D316
2527,Sandro,Rinaldi,1971-09-15 21:17:17.145232,RNLDSNDR71P15D317
2528,Vittoria,Caruso,1981-04-17 21:17:17.145232,CRSVTTR81D17D318
2529,Santino,Ferrara,1999-02-11 21:17:17.145232,FRRRSNTN99B51D319
2530,Vittoria,Galli,1990-03-24 21:17:17.145232,GLLVTTR90C24D321
2531,Santo,Martini,1989-06-17 21:17:17.145232,MRTNSNT89H17D323
2532,Vittoria,Leone,2004-04-03 21:17:17.145232,LNVTTR04D43D325
2533,Sebastiano,Gatti,1980-12-24 21:17:17.145232,GTTSBSTN80T24D327
2534,Vittoria,Bianco,1983-03-31 21:17:17.145232,BNCVTTR83C71D328
2535,Secondo,Fabbri,1980-09-16 21:17:17.145232,FBBRSCND80P56D329
2536,Vittoria,Sartori,1969-01-11 21:17:17.145232,SRTRVTTR69A51D330
2537,Sergio,Monti,1967-11-30 21:17:17.145232,MNTSRG67S30D331
2538,Vittoria,Villa,1983-12-30 21:17:17.145232,VLLVTTR83T30D332
2539,Silvano,Amato,2002-10-15 21:17:17.145232,MTSLVN02R15D333
2540,Vittoria,Marini,1973-12-09 21:17:17.145232,MRNVTTR73T9D334
2541,Silverio,De Santis,1995-02-11 21:17:17.145232,DSNTSSLVR95B51D339
2542,Vittoria,Palumbo,1995-05-13 21:17:17.145232,PLMBVTTR95E13D341
2543,Siro,Bernardi,1986-01-31 21:17:17.145232,BRNRDSR86A31D338
2544,Vittoria,Fiore,2002-10-06 21:17:17.145232,FRVTTR02R46D344
2545,Stefano,Farina,1989-08-29 21:17:17.145232,FRNSTFN89M29D345
2546,Vittoria,Ferri,1977-08-03 21:17:17.148239,FRRVTTR77M43D346
2547,Taddeo,Pellegrini,1985-05-26 21:17:17.148239,PLLGRNTDD85E66D347
2548,Vittoria,Damico,1964-04-14 21:17:17.148239,DMCVTTR64D14D348
2549,Terenzio,Basile,1989-07-07 21:17:17.148239,BSLTRNZ89L47D350
2550,Vittoria,Rossetti,1965-02-23 21:17:17.148239,RSSTTVTTR65B63D351
2551,Tiberio,Graziani,1967-10-09 21:17:17.148239,GRZNTBR67R49D352
2552,Vittoria,Palmieri,2003-03-27 21:17:17.148239,PLMRVTTR03C27D355
2553,Tiburzio,Donati,1964-12-22 21:17:17.148239,DNTTBRZ64T22D356
2554,Vittoria,Battaglia,1967-12-23 21:17:17.148239,BTTGLVTTR67T63D357
2555,Timoteo,Martino,2001-06-14 21:17:17.148239,MRTNTMT01H54D358
2556,Vittoria,Rizzi,1972-08-05 21:17:17.148239,RZZVTTR72M5D360
2557,Tito,Neri,1964-10-17 21:17:17.148239,NRTT64R17D361
2558,Vittoria,Vitale,1966-06-20 21:17:17.148239,VTLVTTR66H20D364
2559,Tommaso,De Angelis,2000-05-25 21:17:17.148239,DNGLSTMMS00E25D365
2560,Vittoria,Serra,1974-02-19 21:17:17.148239,SRRVTTR74B19D366
2561,Tonino,Coppola,1979-12-08 21:17:17.148239,CPPLTNN79T48D367
2562,Vittoria,Testa,1979-01-13 21:17:17.148239,TSTVTTR79A53D371
2563,Ubaldo,Piazza,2001-10-15 21:17:17.148239,PZZBLD01R15D372
2564,Vittoria,Ferraro,1968-08-15 21:17:17.148239,FRRRVTTR68M15D373
2565,Uberto,Valentini,1984-11-27 21:17:17.148239,VLNTNBRT84S67D374
2566,Vittoria,Bianchini,1971-04-10 21:17:17.148239,BNCHNVTTR71D10D376
2567,Ugo,Benedetti,1970-04-02 21:17:17.148239,BNDTTG70D42D377
2568,Vittoria,Parisi,1981-01-24 21:17:17.148239,PRSVTTR81A24M300
2569,Ulisse,Sacco,1989-05-02 21:17:17.148239,SCCLSS89E42D379
2570,Vittoria,De Rosa,1985-03-05 21:17:17.148239,DRSVTTR85C45D380
2571,Urbano,Ferretti,2005-08-21 21:17:17.148239,FRRTTRBN05M21D383
2572,Vittoria,Morelli,1983-03-20 21:17:17.148239,MRLLVTTR83C20D384
2573,Valentino,Russo,1976-06-01 21:17:17.148239,RSSVLNTN76H1D385
2574,Vittoria,Contini,2002-10-17 21:17:17.148239,CNTNVTTR02R57D386
2575,Valerio,Mazzoli,2005-06-01 21:17:17.148239,MZZLVLR05H1C772
2576,Vittoria,Colombo,1971-12-06 21:17:17.148239,CLMBVTTR71T46D388
2577,Vanni,Mancini,1985-05-06 21:17:17.148239,MNCNVNN85E46D390
2578,Vittoria,Rosati,1971-08-18 21:17:17.148239,RSTVTTR71M58D391
2579,Vincenzo,De Luca,1965-01-09 21:17:17.148239,DLCVNCNZ65A9D392
2580,Vittoria,Costa,2004-03-01 21:17:17.148239,CSTVTTR04C41D394
2581,Vitale,Gallo,1968-10-31 21:17:17.148239,GLLVTL68R31D395
2582,Vittoria,Santoro,2003-05-13 21:17:17.148239,SNTRVTTR03E13D398
2583,Vittorio,Caputo,1981-05-31 21:17:17.148239,CPTVTTR81E71D399
2584,Vittoria,D'Angelo,1980-12-25 21:17:17.148239,DNGLVTTR80T25D401
2585,Vittore,Benedetto,1978-12-14 21:17:17.148239,BNDTTVTTR78T54D402
2586,Vittoria,Marchetti,1971-02-25 21:17:17.148239,MRCHTTVTTR71B65D403
2587,Zaccheo,D'Amico,1991-06-12 21:17:17.148239,DMCZCCH91H52D406
2588,Vittoria,Moretti,1979-04-04 21:17:17.148239,MRTTVTTR79D4D407
2589,Zaccaria,Silvestri,1993-07-04 21:17:17.148239,SLVSTRZCCR93L44D408
2590,Vittoria,Rinaldi,1967-12-06 21:17:17.148239,RNLDVTTR67T6C342
2591,Zeno,Montanari,1983-06-24 21:17:17.148239,MNTNRZN83H64D410
2592,Vittoria,Caruso,1986-11-21 21:17:17.148239,CRSVTTR86S61D411
2593,Alessio,Gatti,2004-12-18 21:17:17.148239,GTTLSS04T58D412
2594,Vittoria,Battaglia,2004-02-21 21:17:17.148239,BTTGLVTTR04B61D414
2595,Christian,Silvestri,2003-12-17 21:17:17.148239,SLVSTRCHRSTN03T57D415
2596,Vittoria,Palumbo,1978-09-18 21:17:17.148239,PLMBVTTR78P58D416
2597,Fabio,Fiore,1977-03-31 21:17:17.148239,FRFB77C31D419
2598,Vittoria,Sartori,1984-10-14 21:17:17.148239,SRTRVTTR84R14D420
2599,Federico,Damico,1970-01-18 21:17:17.148239,DMCFDRC70A58D421
2600,Vittoria,Villa,2004-07-28 21:17:17.148239,VLLVTTR04L68D422
2601,Filippo,Coppola,2003-09-09 21:17:17.148239,CPPLFLPP03P49H243
2602,Vittoria,Farina,1985-11-24 21:17:17.148239,FRNVTTR85S24D423
2603,Giacomo,Lombardo,1990-04-02 21:17:17.148239,LMBRDGCM90D2D424
2604,Vittoria,Mariani,1985-02-11 21:17:17.148239,MRNVTTR85B11D426
2605,Giammaria,Ferri,1979-09-22 21:17:17.148239,FRRGMMR79P22M292
2606,Vittoria,Monti,1976-10-10 21:17:17.148239,MNTVTTR76R10D428
2607,Guglielmo,Neri,1994-05-03 21:17:17.148239,NRGGLLM94E3D429
2608,Vittoria,Pellegrini,2002-04-13 21:17:17.148239,PLLGRNVTTR02D53D430
2609,Mauro,Basile,1999-01-31 21:17:17.148239,BSLMR99A71D431
2610,Vittoria,Rossetti,1995-04-14 21:17:17.148239,RSSTTVTTR95D54D434
2611,Simone,Graziani,1998-01-06 21:17:17.148239,GRZNSMN98A46D436
2612,Vittoria,Palmieri,1966-03-29 21:17:17.148239,PLMRVTTR66C29D440
2613,Tiziano,Donati,1964-10-10 21:17:17.148239,DNTTZN64R50D441
2614,Vittoria,Martino,1971-03-03 21:17:17.148239,MRTNVTTR71C43D442
2615,Adriano,Rizzi,1982-10-17 21:17:17.148239,RZZDRN82R57D443
2616,Vittoria,Vitale,1997-05-09 21:17:17.148239,VTLVTTR97E9D444
2617,Alessandro,De Angelis,1976-09-09 21:17:17.148239,DNGLSLSSNDR76P49D445
2618,Vittoria,Serra,2005-02-14 21:17:17.148239,SRRVTTR05B14D433
2619,Antonio,Testa,1974-12-16 21:17:17.148239,TSTNTN74T16D447
2620,Vittoria,Piazza,1973-08-10 21:17:17.148239,PZZVTTR73M50M319
2621,Augusto,Ferraro,2000-10-20 21:17:17.148239,FRRRGST00R60D450
2622,Vittoria,Valentini,1984-09-14 21:17:17.148239,VLNTNVTTR84P54D451
2623,Bruno,Bianchini,1996-07-06 21:17:17.148239,BNCHNBRN96L6D452
2624,Vittoria,Benedetti,1987-01-07 21:17:17.148239,BNDTTVTTR87A47D453
2625,Carlo,Parisi,2003-08-03 21:17:17.148239,PRSCRL03M3D454
2626,Vittoria,Sacco,1979-07-30 21:17:17.148239,SCCVTTR79L70D455
2627,Dario,De Rosa,1965-07-31 21:17:17.148239,DRSDR65L31D456
2628,Vittoria,Ferretti,2002-05-21 21:17:17.148239,FRRTTVTTR02E21D458
2629,Edoardo,Morelli,2001-07-08 21:17:17.148239,MRLLDRD01L8D459
2630,Vittoria,Lombardi,1965-05-12 21:17:17.148239,LMBRDVTTR65E12D461
2631,Enrico,Russo,2002-07-11 21:17:17.148239,RSSNRC02L11D462
